DiscTag,1,2,3,4
3D61534A71069,0,0,1,0
3D61534A7106A,0,0,1,0
3D61534A7106D,0,0,1,0
3D61534A7106E,0,0,1,0
3D61534A7106F,0,0,1,0
3D61534A71070,0,0,1,0
3D61534A71071,0,0,1,0
3D61534A71072,0,0,1,0
3D61534A71073,0,0,1,0
3D61534A71074,0,0,1,0
3D61534A71075,0,0,1,0
3D61534A71076,0,0,1,0
3D61534A71078,0,0,1,0
3D61534A71079,0,0,1,0
3D61534A7107A,0,0,1,1
3D61534A7107B,0,0,1,0
3D61534A7107D,0,0,1,0
3D61534A7107E,0,0,1,0
3D61534A71080,0,0,1,0
3D61534A71081,0,0,1,0
3D61534A71083,0,0,1,0
3D61534A71084,0,0,1,0
3D61534A71085,0,0,1,0
3D61534A71086,0,0,1,0
3D61534A71087,0,0,1,0
3D61534A71088,0,0,1,0
3D61534A71089,0,0,1,0
3D61534A7108B,0,0,1,0
3D61534A7108C,0,0,1,0
3D61534A7108D,0,0,1,0
3D61534A7108E,0,0,1,0
3D61534A71092,0,0,1,0
3D61534A71093,0,0,1,0
3D61534A71095,0,0,1,0
3D61534A71096,0,0,1,0
3D61534A71097,0,0,1,0
3D61534A71099,0,0,1,0
3D61534A7109A,0,0,1,1
3D61534A7109B,0,0,1,0
3D61534A7109C,0,0,1,0
3D61534A7109D,0,1,0,0
3D61534A7109E,0,0,1,0
3D61534A7109F,0,0,1,0
3D61534A710A0,0,0,1,0
3D61534A710A1,0,1,0,0
3D61534A710A2,0,1,0,0
3D61534A710A3,0,1,0,0
3D61534A710A4,0,1,0,0
3D61534A710A5,0,0,1,0
3D61534A710A6,0,1,0,0
3D61534A710A7,0,0,1,0
3D61534A710A8,0,0,1,0
3D61534A710A9,0,1,0,0
3D61534A710AA,0,1,0,0
3D61534A710AB,0,1,0,0
3D61534A710AC,0,1,0,0
3D61534A710AD,0,0,1,0
3D61534A710AE,0,0,1,0
3D61534A710AF,0,1,1,0
3D61534A710B0,0,1,0,0
3D61534A710B1,0,1,0,0
3D61534A710B2,0,1,0,0
3D61534A710B3,0,0,1,0
3D61534A710B4,0,1,0,0
3D61534A710B5,0,1,0,0
3D61534A710B6,0,1,0,0
3D61534A710B7,0,1,0,0
3D61534A710B8,0,0,1,0
3D61534A710B9,0,1,0,0
3D61534A710BA,0,1,0,0
3D61534A710BB,0,1,0,0
3D61534A710BC,0,1,0,0
3D61534A710BD,0,1,0,0
3D61534A710BE,0,0,1,0
3D61534A710BF,0,1,0,0
3D61534A710C0,0,1,0,0
3D61534A710C1,0,1,0,0
3D61534A710C2,0,1,0,0
3D61534A710C3,0,0,1,0
3D61534A710C4,0,1,0,0
3D61534A710C5,0,0,1,0
3D61534A710C6,0,1,0,0
3D61534A710C7,0,1,0,0
3D61534A710C8,0,1,0,0
3D61534A710C9,0,0,1,0
3D61534A710CA,0,0,1,0
3D61534A710CB,0,0,1,0
3D61534A710CC,0,0,1,0
3D61534A710CE,0,0,1,0
3D61534A710CF,0,1,0,0
3D61534A710D0,0,0,1,0
3D61534A710D1,0,1,0,0
3D61534A710D2,0,0,1,0
3D61534A710D3,0,0,1,0
3D61534A710D4,0,1,0,0
3D61534A710D5,0,1,0,0
3D61534A710D6,0,0,1,0
3D61534A710D7,0,1,0,0
3D61534A710D8,0,1,0,0
3D61534A710D9,0,1,0,0
3D61534A710DA,0,0,1,0
3D61534A710DB,0,1,0,0
3D61534A710DC,0,1,0,0
3D61534A710DD,0,1,1,0
3D61534A710DE,0,0,1,0
3D61534A710DF,0,1,0,1
3D61534A710E0,0,1,0,0
3D61534A710E1,0,1,0,0
3D61534A710E2,0,1,0,0
3D61534A710E3,0,0,1,0
3D61534A710E4,0,1,0,0
3D61534A710E5,0,1,0,0
3D61534A710E6,0,0,1,0
3D61534A710E7,0,0,1,0
3D61534A710E8,0,1,0,0
3D61534A710E9,0,1,0,0
3D61534A710EB,0,1,0,0
3D61534A710EC,0,1,0,0
3D61534A710ED,0,0,1,0
3D61534A710EE,0,1,0,0
3D61534A710EF,0,1,0,1
3D61534A710F0,0,1,0,0
3D61534A710F1,0,1,0,0
3D61534A710F2,0,1,0,0
3D61534A710F3,0,1,0,0
3D61534A710F4,0,1,0,0
3D61534A710F5,0,0,1,0
3D61534A710F6,0,0,1,0
3D61534A710F7,0,1,0,0
3D61534A710F8,0,1,0,0
3D61534A710F9,0,0,1,0
3D61534A710FA,0,1,0,0
3D61534A710FB,0,1,0,0
3D61534A710FC,0,1,0,0
3D61534A710FD,0,1,0,0
3D61534A710FE,0,0,1,0
3D61534A710FF,0,1,0,1
3D61534A71100,0,1,0,0
3D61534B140F5,0,0,1,0
3D61534B140F6,0,0,1,0
3D61534B140F7,0,1,0,0
3D61534B140F9,0,1,0,0
3D61534B140FA,0,0,1,0
3D61534B140FB,0,0,1,0
3D61534B140FC,0,0,1,0
3D61534B140FD,0,0,1,0
3D61534B140FE,0,0,1,0
3D61534B140FF,0,0,1,0
3D61534B14100,0,0,1,0
3D61534B14101,0,0,1,0
3D61534B14102,0,0,1,0
3D61534B14103,0,0,1,0
3D61534B14104,0,1,0,0
3D61534B14105,0,0,1,0
3D61534B14106,0,0,1,0
3D61534B14107,0,0,1,0
3D61534B14108,0,1,1,0
3D61534B14109,0,1,0,0
3D61534B1410A,0,1,0,0
3D61534B1410B,0,0,1,0
3D61534B1410C,0,1,0,0
3D61534B1410D,0,0,1,1
3D61534B1410E,0,0,1,0
3D61534B1410F,0,0,1,0
3D61534B14110,0,0,1,0
3D61534B14111,0,0,1,0
3D61534B14112,0,0,1,0
3D61534B14113,0,0,1,0
3D61534B14114,0,0,1,0
3D61534B14115,0,0,1,0
3D61534B14116,0,0,1,0
3D61534B14117,0,0,1,0
3D61534B14118,0,0,1,0
3D61534B14119,0,1,0,0
3D61534B1411A,0,0,1,0
3D61534B1411C,0,0,1,0
3D61534B1411D,0,0,1,0
3D61534B1411E,0,0,1,0
3D61534B1411F,0,0,1,0
3D61534B14121,0,0,1,0
3D61534B14122,0,1,0,0
3D61534B14123,0,0,1,0
3D61534B14124,0,1,0,0
3D61534B14125,0,0,1,0
3D61534B14126,0,0,1,0
3D61534B14127,0,0,1,0
3D61534B14128,0,0,1,0
3D61534B14129,0,0,1,0
3D61534B1412A,0,0,1,0
3D61534B1412B,0,0,1,0
3D61534B1412C,0,0,1,0
3D61534B1412D,0,0,1,0
3D61534B1412E,0,0,1,0
3D61534B1412F,0,0,1,0
3D61534B14130,0,0,1,0
3D61534B14131,0,0,1,0
3D61534B14132,0,0,1,0
3D61534B14133,0,0,1,0
3D61534B14134,0,0,1,0
3D61534B14135,0,0,1,0
3D61534B14136,0,0,1,0
3D61534B14137,0,0,1,0
3D61534B14138,0,0,1,0
3D61534B14139,0,0,1,0
3D61534B1413A,0,1,0,0
3D61534B1413B,0,0,1,0
3D61534B1413C,0,0,1,0
3D61534B1413E,0,0,1,0
3D61534B1413F,0,1,0,0
3D61534B14140,0,0,1,0
3D61534B14141,0,1,0,0
3D61534B14142,0,0,1,0
3D61534B14143,0,0,1,0
3D61534B14144,0,0,1,0
3D61534B14145,0,1,0,0
3D61534B14146,0,0,1,0
3D61534B14147,0,0,1,0
3D61534B14148,0,0,1,0
3D61534B14149,0,0,1,0
3D61534B1414A,0,0,1,0
3D61534B1414B,0,0,1,0
3D61534B1414C,0,0,1,0
3D61534B1414D,0,0,1,0
3D61534B1414E,0,0,1,0
3D61534B1414F,0,0,1,0
3D61534B14150,0,1,0,0
3D61534B14151,0,1,0,0
3D61534B14152,0,0,1,0
3D61534B14153,0,0,1,0
3D61534B14154,0,0,1,0
3D61534B14155,0,0,1,0
3D61534B14156,0,0,1,0
3D61534B14157,0,0,1,0
3D61534B14158,0,0,1,0
3D61534B14159,0,0,1,0
3D61534B1415A,0,0,1,0
3D61534B1415B,0,0,1,0
3D61534B1415D,0,0,1,0
3D61534B1415E,0,0,1,0
3D61534B1415F,0,0,1,0
3D61534B14160,0,0,1,0
3D61534B14161,0,0,1,0
3D61534B14162,0,0,1,0
3D61534B14164,0,0,1,0
3D61534B14165,0,0,1,0
3D61534B14166,0,0,1,0
3D61534B14168,0,0,1,0
3D61534B14169,0,0,1,0
3D61534B1416A,0,0,1,0
3D61534B1416B,0,0,1,0
3D61534B1416C,0,0,1,0
3D61534B1416E,1,0,0,0
3D61534B1416F,0,0,1,0
3D61534B14171,0,0,1,0
3D61534B14172,0,0,1,0
3D61534B14173,0,0,1,0
3D61534B14174,0,0,1,0
3D61534B14176,0,0,1,0
3D61534B14177,0,0,1,0
3D61534B14178,0,0,1,0
3D61534B14179,0,0,1,0
3D61534B1417B,0,0,1,0
3D61534B1417C,0,0,1,0
3D61534B1417D,0,0,1,0
3D61534B1417E,0,0,1,0
3D61534B1417F,0,0,1,0
3D61534B14180,0,0,1,0
3D61534B14181,0,0,1,0
3D61534B14182,0,0,1,0
3D61534B14183,0,0,1,0
3D61534B14184,0,0,1,0
3D61534B14185,0,0,1,0
3D61534B14186,0,0,1,0
3D61534B14187,0,0,1,0
3D61534B14189,0,0,1,0
3D61534B1418A,0,0,1,0
3D61534B1418B,0,0,1,0
3D61534B1418D,0,0,1,0
3D61534B1418E,0,0,1,0
3D61534B1418F,0,0,1,0
3D61534B14190,0,0,1,0
3D61534B14191,1,0,0,0
3D61534B14192,0,0,1,0
3D61534B14193,0,0,1,0
3D61534B14194,1,0,0,0
3D61534B14195,0,0,1,0
3D61534B14196,0,0,1,0
3D61534B14197,0,0,1,0
3D61534B14198,0,0,1,0
3D61534B14199,0,0,1,0
3D61534B1419C,0,0,1,0
3D61534B1419D,0,0,1,0
3D61534B1419F,0,0,1,0
3D61534B141A0,0,0,1,0
3D61534B141A1,0,0,1,0
3D61534B141A2,0,0,1,0
3D61534B141A3,0,0,1,0
3D61534B141A4,0,0,1,0
3D61534B141A5,0,0,1,0
3D61534B141A6,0,0,1,0
3D61534B141A7,0,0,1,0
3D61534B141A8,0,0,1,0
3D61534B141A9,0,0,1,0
3D61534B141AA,0,0,1,0
3D61534B141AB,0,0,1,0
3D61534B141AC,0,0,1,0
3D61534B141AD,0,0,1,0
3D61534B141B0,0,0,1,0
3D61534B141B1,0,0,1,0
3D61534B141B2,0,0,1,0
3D61534B141B3,0,0,1,0
3D61534B141B4,0,0,1,0
3D61534B141B6,0,0,1,0
3D61534B141B7,0,0,1,0
3D61534B141B8,0,0,1,0
3D61534B141B9,0,0,1,0
3D61534B141BA,0,0,1,0
3D61534B141BB,0,0,1,0
3D61534B141BC,1,0,0,0
3D61534B141BF,0,0,1,0
3D61534B141C1,0,0,0,1
3D61534B141C4,0,0,1,0
3D61534B141C5,0,0,0,1
3D61534B141C6,0,0,0,1
3D61534B141C7,0,0,0,1
3D61534B141C8,0,0,0,1
3D61534B141CF,0,0,1,0
3D61534B141D1,0,0,1,0
3D61534B141D2,0,0,1,1
3D61534B141D5,0,0,0,1
3D61534B141DC,0,0,0,1
3D61534B141DD,0,0,1,0
3D61534B141DF,0,0,1,0
3D61534B141E0,0,0,0,1
3D61534B141E1,0,0,1,0
3D61534B141E2,0,0,1,0
3D61534B141E5,0,0,0,1
3D61534B141E8,0,0,1,0
3D61534B141EB,0,0,1,0
3D61534B141EC,0,0,0,1
3D61534B141ED,0,0,1,0
3D61534B141EF,0,0,1,0
3D61534B141F0,0,0,1,0
3D61534B141F1,0,0,1,0
3D61534B141F3,0,0,1,0
3D61534B141F4,0,0,0,1
3D61534B141F5,0,0,0,1
3D61534B141FB,0,0,0,1
3D61534B141FD,0,0,0,1
3D61534B141FE,0,0,1,0
3D61534B141FF,0,0,0,1
3D61534B14200,0,0,1,0
3D61534B14201,0,0,0,1
3D61534B14203,0,0,1,0
3D61534B14204,0,0,0,1
3D61534B14205,0,0,0,1
3D61534B14206,0,0,1,0
3D61534B14207,0,0,1,0
3D61534B14208,0,0,1,0
3D61534B1420A,0,0,1,0
3D61534B1420B,0,0,0,1
3D61534B1420D,0,0,0,1
3D61534B1420E,0,0,0,1
3D61534B14210,0,0,1,0
3D61534B14211,0,0,1,0
3D61534B14212,0,0,1,0
3D61534B14213,0,0,1,0
3D61534B14214,0,0,0,1
3D61534B14215,0,0,1,0
3D61534B14218,0,0,1,0
3D61534B14219,0,0,1,0
3D61534B1421A,0,0,0,1
3D61534B1421E,0,0,1,0
3D61534B14220,0,0,0,1
3D61534B14221,0,0,0,1
3D61534B14223,0,0,0,1
3D61534B14225,0,0,0,1
3D61534B14226,0,0,0,1
3D61534B14227,0,0,0,1
3D61534B14228,0,0,0,1
3D61534B14229,0,0,0,1
3D61534B1422A,0,0,0,1
3D61534B1422B,0,0,0,1
3D61534B1422C,0,0,0,1
3D61534B1422E,0,0,1,0
3D61534B14230,0,0,0,1
3D61534B14231,0,0,0,1
3D61534B14232,0,0,1,0
3D61534B14233,0,0,0,1
3D61534B14235,0,0,0,1
3D61534B14236,0,0,0,1
3D61534B14237,0,0,0,1
3D61534B14238,0,0,0,1
3D61534B14239,0,0,0,1
3D61534B1423A,0,0,0,1
3D61534B1423B,0,0,0,1
3D61534B1423C,0,0,0,1
3D61534B1423D,0,0,0,1
3D61534B1423E,0,0,0,1
3D61534B14240,0,0,0,1
3D61534B14241,0,0,0,1
3D61534B14242,0,0,0,1
3D61534B14243,0,0,0,1
3D61534B14244,0,0,0,1
3D61534B14245,0,0,0,1
3D61534B14246,0,0,0,1
3D61534B14247,0,0,0,1
3D61534B14248,0,0,0,1
3D61534B14249,0,0,0,1
3D61534B1424A,0,0,0,1
3D61534B1424B,0,0,0,1
3D61534B1424C,0,0,0,1
3D61534B1424D,0,0,0,1
3D61534B1424F,0,0,0,1
3D61534B14250,0,0,0,1
3D61534B14252,0,0,0,1
3D61534B14253,0,0,0,1
3D61534B14254,0,0,1,0
3D61534B14255,0,0,0,1
3D61534B14256,0,0,0,1
3D61534B14258,0,0,1,0
3D61534B14259,0,0,0,1
3D61534B1425B,0,0,0,1
3D61534B1425C,0,0,0,1
3D61534B1425D,0,0,0,1
3D61534B1425E,0,0,0,1
3D61534B1425F,0,0,0,1
3D61534B14260,0,0,0,1
3D61534B14261,0,0,1,0
3D61534B14262,0,0,0,1
3D61534B14263,0,0,0,1
3D61534B14264,0,0,1,0
3D61534B14265,0,0,0,1
3D61534B14266,0,0,0,1
3D61534B14267,0,0,0,1
3D61534B14268,0,0,0,1
3D61534B14269,0,0,1,0
3D61534B1426B,0,0,0,1
3D61534B1426C,0,0,0,1
3D61534B1426D,0,0,0,1
3D61534B1426E,0,0,0,1
3D61534B1426F,0,0,0,1
3D61534B14270,0,0,0,1
3D61534B14272,0,0,1,0
3D61534B14273,0,0,0,1
3D61534B14274,0,0,1,0
3D61534B14275,0,0,0,1
3D61534B14276,0,0,0,1
3D61534B14277,0,0,0,1
3D61534B14279,0,0,0,1
3D61534B1427B,0,0,0,1
3D61534B1427C,0,0,1,0
3D61534B1427D,0,0,0,1
3D61534B1427E,0,0,0,1
3D61534B1427F,0,0,0,1
3D61534B14280,0,0,0,1
3D61534B14281,0,0,0,1
3D61534B14282,0,0,0,1
3D61534B14283,0,0,0,1
3D61534B14284,0,0,0,1
3D61534B14285,0,0,1,0
3D61534B14287,0,0,1,0
3D61534B14288,0,0,1,0
3D61534B1428B,0,0,1,0
3D61534B1428D,0,0,1,0
3D61534B14290,0,0,1,0
3D61534B14292,0,0,1,0
3D61534B14294,0,0,1,0
3D61534B14295,0,0,1,0
3D61534B14296,0,0,1,0
3D61534B14299,0,0,1,0
3D61534B1429B,0,0,1,0
3D61534B1429D,0,0,1,0
3D61534B1429E,0,0,1,0
3D61534B1429F,0,0,1,0
3D61534B142A1,0,0,1,0
3D61534B142A2,0,0,1,0
3D61534B142A5,0,0,1,0
3D61534B142A6,0,0,1,0
3D61534B142A7,0,0,0,1
3D61534B142A8,0,0,1,0
3D61534B142AB,0,0,1,0
3D61534B142AE,0,0,1,0
3D61534B142AF,0,0,1,0
3D61534B142B1,0,0,1,0
3D61534B142B2,0,0,1,0
3D61534B142B3,0,0,1,0
3D61534B142B7,0,0,1,0
3D61534B142BA,0,0,1,0
3D61534B142BC,0,0,1,0
3D61534B142BE,0,0,1,0
3D61534B142BF,0,0,1,0
3D61534B142C1,0,0,1,0
3D61534B142C6,0,0,1,0
3D61534B142CB,0,0,1,0
3D61534B142CC,0,0,1,0
3D61534B142CE,0,0,1,0
3D61534B142CF,0,0,1,0
3D61534B142D3,0,0,1,0
3D61534B142D6,0,0,1,0
3D61534B142D9,0,0,1,0
3D61534B142DB,0,0,1,0
3D61534B142E3,0,0,1,0
3D61534B142E5,0,0,1,0
3D61534B142E6,0,0,1,0
3D61534B142E7,0,0,1,0
3D61534B142E8,0,0,1,0
3D61534B142F6,0,0,1,0
3D61534B142F9,0,0,1,0
3D61534B142FA,0,0,1,0
3D61534B1430D,0,0,1,0
3D61534B14310,0,0,1,0
3D61534B14334,0,0,1,0
3D61534B14341,0,0,1,0
3D61534B1434B,0,0,1,0
3D61534B1434E,0,0,1,0
3D61534B1434F,0,0,1,0
3D61534B14350,0,0,1,0
3D61534B14351,0,0,1,0
3D61534B14352,0,0,1,0
3D61534B14353,0,0,1,0
3D61534B14354,0,0,1,0
3D61534B14355,0,0,1,0
3D61534B14356,0,0,1,0
3D61534B14357,0,1,0,0
3D61534B14358,0,0,1,0
3D61534B14359,0,0,1,0
3D61534B1435B,0,0,1,0
3D61534B1435C,0,0,1,0
3D61534B1435D,0,0,1,0
3D61534B1435E,0,0,1,0
3D61534B1435F,0,0,1,0
3D61534B14360,0,0,1,0
3D61534B14361,0,0,1,0
3D61534B14362,0,0,1,0
3D61534B14363,0,0,1,0
3D61534B14364,0,0,1,0
3D61534B14365,0,0,1,0
3D61534B14366,0,0,1,0
3D61534B14367,0,0,1,0
3D61534B14368,0,0,1,0
3D61534B14369,0,0,1,0
3D61534B1436A,0,0,1,0
3D61534B1436B,0,0,1,0
3D61534B1436C,0,0,1,0
3D61534B1436D,0,0,1,0
3D61534B1436E,0,0,1,0
3D61534B1436F,0,0,1,1
3D61534B14370,0,1,0,0
3D61534B14371,0,0,1,0
3D61534B14373,0,0,1,0
3D61534B14374,0,0,1,0
3D61534B14375,0,0,1,0
3D61534B14376,0,0,1,0
3D61534B14377,0,0,1,0
3D61534B14378,0,0,1,0
3D61534B14379,0,0,1,0
3D61534B1437A,0,0,1,0
3D61534B1437B,0,0,1,0
3D61534B1437C,0,0,1,0
3D61534B1437D,0,0,1,0
3D61534B1437E,0,0,1,1
3D61534B1437F,0,0,1,0
3D61534B14380,0,0,1,0
3D61534B14381,0,0,1,0
3D61534B14382,0,0,1,0
3D61534B14383,0,0,1,1
3D61534B14384,0,0,1,0
3D61534B14385,0,0,1,0
3D61534B14386,0,0,1,0
3D61534B14387,0,0,1,0
3D61534B14388,0,0,1,0
3D61534B14389,0,0,1,0
3D61534B1438A,0,0,1,0
3D61534B1438B,0,0,1,0
3D61534B1438C,0,0,1,0
3D61534B1438D,0,0,1,0
3D61534B1438E,0,0,1,0
3D61534B1438F,0,0,1,0
3D61534B14390,0,0,1,0
3D61534B14391,0,0,1,0
3D61534B14392,0,0,1,0
3D61534B14393,0,0,1,0
3D61534B14394,0,0,1,0
3D61534B14395,0,0,1,0
3D61534B14396,0,0,1,0
3D61534B14397,0,0,1,0
3D61534B14398,0,0,1,0
3D61534B14399,0,0,1,0
3D61534B1439A,0,0,1,0
3D61534B1439B,0,0,1,0
3D61534B1439C,0,0,1,0
3D61534B1439D,0,0,1,0
3D61534B1439E,0,0,1,0
3D61534B1439F,0,0,1,0
3D61534B143A0,0,0,1,0
3D61534B143A1,0,0,1,0
3D61534B143A2,0,0,1,0
3D61534B143A3,0,0,1,0
3D61534B143A4,0,0,1,0
3D61534B143A6,0,0,1,0
3D61534B143A7,0,0,1,0
3D61534B143A8,0,0,1,0
3D61534B143A9,0,0,1,0
3D61534B143AB,0,0,1,0
3D61534B143AC,0,0,1,0
3D61534B143AD,0,0,1,0
3D61534B143AE,0,0,1,0
3D61534B143AF,0,1,0,0
3D61534B143B0,0,0,1,0
3D61534B143B1,0,0,1,0
3D61534B143B2,0,0,0,1
3D61534B143B3,0,0,0,1
3D61534B143B4,0,0,0,1
3D61534B143B5,0,0,0,1
3D61534B143B6,0,0,1,0
3D61534B143B7,0,0,1,0
3D61534B143B8,0,0,0,1
3D61534B143B9,0,0,0,1
3D61534B143BA,0,0,0,1
3D61534B143BB,0,0,1,0
3D61534B143BC,0,0,0,1
3D61534B143BD,0,0,1,0
3D61534B143BE,0,0,0,1
3D61534B143BF,0,0,1,0
3D61534B143C0,0,0,1,0
3D61534B143C1,0,0,0,1
3D61534B143C2,0,0,1,0
3D61534B143C3,0,0,1,0
3D61534B143C4,0,0,1,0
3D61534B143C5,0,0,1,0
3D61534B143C6,0,0,0,1
3D61534B143C7,0,0,0,1
3D61534B143C8,0,0,1,0
3D61534B143C9,0,0,1,0
3D61534B143CA,0,0,0,1
3D61534B143CB,0,0,0,1
3D61534B143CC,0,0,0,1
3D61534B143CD,0,0,1,0
3D61534B143CE,0,0,1,0
3D61534B143CF,0,0,1,0
3D61534B143D0,0,0,0,1
3D61534B143D1,0,0,0,1
3D61534B143D3,0,0,1,0
3D61534B143D4,0,0,0,1
3D61534B143D5,0,0,0,1
3D61534B143D6,0,0,0,1
3D61534B143D7,0,0,1,0
3D61534B143D8,0,0,1,0
3D61534B143DA,0,0,0,1
3D61534B143DB,0,0,0,1
3D61534B143DC,0,0,0,1
3D61534B143DD,0,0,0,1
3D61534B143DE,0,0,1,0
3D61534B143DF,0,0,0,1
3D61534B143E1,0,0,0,1
3D61534B143E2,0,0,1,0
3D61534B143E3,0,0,1,0
3D61534B143E4,0,0,0,1
3D61534B143E5,0,0,0,1
3D61534B143E6,0,0,0,1
3D61534B143E7,0,0,0,1
3D61534B143E8,0,0,0,1
3D61534B143E9,0,0,1,0
3D61534B143EA,0,0,0,1
3D61534B143EB,0,0,0,1
3D61534B143EC,0,0,1,0
3D61534B143ED,0,0,0,1
3D61534B143EE,0,0,0,1
3D61534B143EF,0,0,1,0
3D61534B143F0,0,0,1,0
3D61534B143F1,0,0,0,1
3D61534B143F2,0,0,1,0
3D61534B143F3,0,0,0,1
3D61534B143F4,0,0,0,1
3D61534B143F5,0,0,1,0
3D61534B143F6,0,0,0,1
3D61534B143F7,0,0,0,1
3D61534B143F8,0,0,1,0
3D61534B143F9,0,0,0,1
3D61534B143FA,0,0,0,1
3D61534B143FB,0,0,0,1
3D61534B143FC,0,0,1,0
3D61534B143FD,0,0,0,1
3D61534B143FE,0,0,0,1
3D61534B143FF,0,0,0,1
3D61534B14400,0,0,0,1
3D61534B14402,0,0,1,0
3D61534B14403,0,0,1,0
3D61534B14404,0,0,1,0
3D61534B14405,0,0,0,1
3D61534B14406,0,0,0,1
3D61534B14407,0,0,0,1
3D61534B14408,0,0,0,1
3D61534B14409,0,0,0,1
3D61534B1440A,0,0,0,1
3D61534B1440B,0,0,0,1
3D61534B1440C,0,0,1,0
3D61534B1440D,0,0,1,0
3D61534B1440E,0,0,0,1
3D61534B1440F,0,0,0,1
3D61534B14411,0,0,1,0
3D61534B14412,0,0,0,1
3D61534B14413,0,0,0,1
3D61534B14414,0,0,1,0
3D61534B14415,0,0,0,1
3D61534B14416,0,0,1,0
3D61534B14417,0,0,1,0
3D61534B14418,0,0,1,0
3D61534B14419,0,0,1,0
3D61534B1441A,0,0,1,0
3D61534B1441B,0,0,1,0
3D61534B1441C,0,0,1,0
3D61534B1441D,0,0,1,0
3D61534B1441E,0,0,1,0
3D61534B1441F,0,0,1,0
3D61534B14420,0,0,1,0
3D61534B14421,0,0,1,0
3D61534B14422,0,0,1,0
3D61534B14423,0,0,1,0
3D61534B14424,0,0,1,0
3D61534B14427,0,0,1,0
3D61534B14428,0,0,1,0
3D61534B14429,0,0,1,0
3D61534B1442A,0,0,1,0
3D61534B1442B,0,0,1,0
3D61534B1442C,0,0,1,0
3D61534B1442D,0,0,1,0
3D61534B1442E,0,0,1,0
3D61534B1442F,0,0,1,0
3D61534B14430,0,0,1,0
3D61534B14431,0,0,1,0
3D61534B14432,0,0,1,0
3D61534B14433,0,0,1,0
3D61534B14434,0,0,1,0
3D61534B14435,0,0,1,0
3D61534B14436,0,0,1,0
3D61534B14437,0,0,1,0
3D61534B14439,0,0,1,0
3D61534B1443A,0,0,1,0
3D61534B1443B,0,0,1,0
3D61534B1443C,0,0,1,0
3D61534B1443D,0,0,1,1
3D61534B1443E,0,0,1,0
3D61534B1443F,0,0,1,0
3D61534B14440,0,0,1,0
3D61534B14441,0,0,1,0
3D61534B14442,0,0,1,0
3D61534B14443,0,0,1,0
3D61534B14444,0,0,1,0
3D61534B14445,0,0,1,0
3D61534B14446,0,0,1,0
3D61534B14447,0,0,1,0
3D61534B14448,0,0,1,0
3D61534B1444A,0,0,1,0
3D61534B1444B,0,0,1,0
3D61534B1444C,0,0,1,0
3D61534B1444D,0,0,1,0
3D61534B1444E,0,0,1,0
3D61534B1444F,0,0,1,0
3D61534B14450,0,0,1,0
3D61534B14451,0,0,1,0
3D61534B14453,0,0,1,0
3D61534B14454,0,0,1,0
3D61534B14455,0,0,1,0
3D61534B14456,0,0,1,0
3D61534B14457,0,0,1,0
3D61534B14458,0,0,1,0
3D61534B14459,0,0,1,0
3D61534B1445B,0,0,1,0
3D61534B1445C,0,0,1,0
3D61534B1445D,0,0,1,0
3D61534B1445E,0,0,1,0
3D61534B1445F,0,0,1,0
3D61534B14460,0,0,1,0
3D61534B14461,0,0,1,0
3D61534B14464,0,0,1,0
3D61534B14465,0,0,1,0
3D61534B14467,0,0,1,0
3D61534B14468,0,0,1,0
3D61534B1446B,0,0,1,0
3D61534B1446D,0,0,1,0
3D61534B1446E,0,0,1,0
3D61534B1446F,0,0,1,0
3D61534B14470,0,0,1,0
3D61534B14471,0,0,1,0
3D61534B14472,0,0,1,0
3D61534B14473,0,0,1,0
3D61534B14474,0,0,1,0
3D61534B14475,0,0,1,0
3D61534B14476,0,0,1,0
3D61534B14477,0,0,1,0
3D61534B14478,0,0,1,0
3D61534B14479,0,0,1,0
3D61534BAAE82,0,0,1,0
3D61534BAAE83,0,0,1,0
3D61534BAAE84,0,0,1,0
3D61534BAAE85,0,0,1,0
3D61534BAAE86,0,0,1,0
3D61534BAAE87,0,0,1,0
3D61534BAAE88,0,0,1,0
3D61534BAAE89,0,0,1,0
3D61534BAAE8A,0,0,1,0
3D61534BAAE8B,0,0,1,0
3D61534BAAE8C,0,0,1,0
3D61534BAAE8D,0,0,1,0
3D61534BAAE8E,0,0,1,0
3D61534BAAE8F,0,0,1,0
3D61534BAAE90,0,0,1,0
3D61534BAAE91,0,0,1,0
3D61534BAAE92,0,0,1,0
3D61534BAAE93,0,0,1,0
3D61534BAAE94,0,0,1,0
3D61534BAAE96,0,0,1,0
3D61534BAAE97,0,0,1,0
3D61534BAAE98,0,0,1,0
3D61534BAAE99,0,0,1,0
3D61534BAAE9A,0,0,1,0
3D61534BAAE9B,0,0,1,0
3D61534BAAE9C,0,0,1,0
3D61534BAAE9D,0,0,1,0
3D61534BAAE9E,0,0,1,0
3D61534BAAE9F,0,0,1,0
3D61534BAAEA0,0,0,1,0
3D61534BAAEA1,0,0,1,0
3D61534BAAEA2,0,0,1,0
3D61534BAAEA3,0,0,1,0
3D61534BAAEA4,0,0,1,0
3D61534BAAEA5,0,0,1,0
3D61534BAAEA6,0,0,1,0
3D61534BAAEA8,0,0,1,0
3D61534BAAEA9,0,0,1,0
3D61534BAAEAA,0,0,1,0
3D61534BAAEAB,0,0,1,0
3D61534BAAEAD,0,0,1,0
3D61534BAAEAE,0,0,1,0
3D61534BAAEAF,0,0,1,0
